TEXTS,RESULT
"파르키오니 엑스트라 버진 올리브 오일
제품명 : 파르키오니 엑스트라 버진 올리브 오일
식품유형 : 압착 올리브유
원재료 및 함량 : 압착올리브유 100%
용량 : 500ml, 1, 5L
수입판매원 : 주식회사 제이엠마케팅
제조원 : 파르키오니 / 이태리
유통기한 : 제조일로부터 2년 (제품 뒷면에 표기)
보관방법 : 직사광선이 들지않는 건냉한 곳에 보관
ARCHIONI
OLIO
XTRA
RGINE
FARCHIONI OLIVA
5 Litti o
OLO
EXTRA
VERGINE
DEOL IVA
영양성분
% 영양소 기준치
824kcal
0%
100ml 함량
열량
|탄수화물
당류
Og
|단백질
|지방
포화지방
트랜스지방
|콜레스테롤
나트륨
* % 영양소 기준치: 1일 영양소 기준치에 대한 비율
0%
Og
91.6g
183%
14.0g
Og
0%
93%
Omg
Omg
0%
파르키오니 유기농 엑스트라 버진 올리브 오일
제품명 : 파르키오니 유기농 엑스트라 버진 올리브 오일
식품유형 : 압착 올리브유
원재료 및 함량 : 압착올리브유 100%
용량: 500ml, 1L
수입판매원 : 주식회사 제이엠마케팅
제조원 : 파르키오니 / 이태리
유통기한 : 제조일로부터 2년 (제품 뒷면에 표기)
보관방법 : 직사광선이 들지않는 건냉한 곳에 보관
SAMer
FARCHION
togico
""logico
CERTIFIED
iCEA
ORGANE
영양성분
% 영양소 기준치
100ml 함량
824kcal
0%
열량
탄수화물
당류
0g
Og
0g
91.6g
14.0g
Og
0%
|단백질
|지방
포화지방
트랜스지방
|콜레스테롤
나트륨
|+ % 영양소 기준치: 1일 영양소 기준치에 대한 비율
0%
183%
93%
Omg
Omg
0%
#유기농 인증서 ICEA / 인증번호 : ICEA BIO 006 L294
수입원: (주)제이엄마케팅(서울특별시 영능포구
양평로 115.3층) TEL:02-2065-3190
반품교환장소: 구입처 및 판매처
영양성분(100m당 항량, 9%명양소기준치 1일 영양소
기준치에 대한 비율) 열량 824kcal, 탄수화물op(0%),
당유, 단백질0g(0%), 지방91.6g(183%)
·포화지방14,0g(93%)/트란스지방0g.
Bio
iCEA
ORGANIC
CHONo e o
06030 GIANO DELL'UMBRIA (PG) ITALY (Main Office)
Via Madonna del Puglia, 1-06035 Gualdo Cattaneo (PG) Italy
(Manfctoring Plan) 인증기관: KEA 인증번호:T B0
005 L294 원산지: 이탈리아 포장재질:용기-유리,
뚜경·일미능/PVC 유통기한 제품 뒷면 하단 별도
표기일까지 (읽는법:일/월/년까지)
FARCHIONI
Bio
19/05/201
보관방법: 직사광선이 들지 않는 건녕한 곳에 보관
본 제품은 소비자 피해보상 규정에
이거 교히 미 사바 스 이스LI다
100% 이탈리아 현지에서 완제품으로 제작됨
CERTIFICATO DI CONFORMITA
PELE
PEOPLE
PEOPLE
NATURE
NATURE
TC
#올리브유 %#레시피
파르키오니 엑스트라 버진 올리브 오일을 이용하여 다양한 요리에 도전해 보세요!
유자드레싱 문어샐러드
향긋한 유자에 파르키오니 오일의 풍미가 잘 어우러진
날치알이 톡톡 터지는 상큼한 문어샐러드
INOIH
재료 데친문어, 날치알, 비타민, 방울토마토, 무순,
파르키오니 엑스트라 버진 올리브오일 6스푼,
식초 3스푼, 연겨자 1스푼, 유차청 1스푼
1 준비한 파르키오니 엑스트라 버진 올리브 오일과 식초,
연겨자, 유자청을 한데 모아 잘 섞어 소스를 만들어 주세요.
2 데친 문어를 습라이스하여 야채와 날치알을 담아 준비한
다음, 만들어 놓은 소스를 부어 잘 섞어 주세요.
3 상큼한 유자드레싱 문어샐러드 완성!!
참깨드레싱 부추 두부부침
신선한 부추와 고소한 두부에 파르키오니 올리브
오일의 풍미가 더해진 우리 가족의 건강 두부 요리
재료 파르키오니 엑스트라 버진 올리브오일, 두부 1모,
영양부추, 양파, 같은 깨, 식초 6스푼, 설탕 5스푼,
간장 6스푼, 참기름 2스푼
파르키오니 엑스트라 버진 올리브 오일에 간장, 식초, 설탕,
참기름, 같은 깨를 섞어 소스를 만들어 준비해주세요.
1
2 물기를 뺀 두부에 전분가루를 얇게 묻혀주세요.
전분가루를 앓게 묻힐수록 바삭하게 구워집니다.
3 양파를 얇게 슬라이스하여 양파가
투명해질 때까지 강불에 볶아주세요.
4 준비한 영양부추를 3등분으로 손질하여
강불에 살짝 볶아주세요.
5 접시에 양파, 두부, 부추 순으로 얹고
미리 만들어놓은 소스를 고루 뿌려줍니다.
6 참깨드레싱 부추 두부부침 완성!!
해산물 오븐구이
해산물과 토마토, 파르키오니 올리브 오일이
어우러진 우리 가족 일품 해산물 요리
(재료 파르키오니 유기농 엑스트라 버진 올리브오일,
새우 5마리, 환살생선 1마리, 홍합 20개, 흥고추,
다진마늘 1스푼, 천일염 1스푼, 로즈마리, 바질
1 파르키오니 유기농 엑스트라 버진 올리브 오일을 팬에
약간 두르고 방울토마토와 홍고추를 먼저 팬에 넣어주세요.
2 환살생선, 새우와 흥합을 팬에 넣고,
그 위에 천일염과 화이트와인을 뿌려주세요.
3 팬에 로즈마리와 바질, 방울토마토를 얹고
파르키오니 엑스트라 버진 올리브 오일을 둘러주세요.
4 220℃로 예열한 오븐에서 20분 정도 익혀주세요.
※ 오븐이 없을 경우 호임을 씌우거나 뚜껑을 덮어 중불에서 익히면 됩니다.
FARCHIC
해산물과 토마토가 어우러진 깔끔한 해산물 오븐구이 완성!!
5
배송안내
선물박스포장
스티로폼박스포장
500ml
4병 이하 5병 이상
10병 이하
1병 이상
스티로폼박스포장없음X
선물박스포장
1L
4병
1병 이상
※ 500ml 세트는 4병까지/ 1L 세트는 4병 선물포장 가능합니다.
※ 단순 변심에 의한 반품시 왕복택배비 5천원 부과됩니다. (대량주문일 경우 주문 건당 배송비 부과)
FAR
Qualits
안전배송",1
"[엑스트라버진을리브오일 화이트트러플항
|제품명|역스트라사진을리브오델 화이트
[시푸유형 행미유
|주이마트 TE. :02:00-578
|수입원
|사울들별시 성동규 독심로 37성수동가
00
|제조사 GULANOTARTIUR SRL
|유동기한] 제품 별도 보시일까지일될!년 쉰
내용량 250ml 2,90kcal)
| 말지로명] 울리브우0OR% 합성창로환사상송료행
E가]| 용가 위리, 무장 멀미를 무장내면 물리배플렌
자 이탈리아 이 저품은 계란으유 명공E트아명산류호류,
오징아를 사용한 저품과 같은 제즈/설체서 지조죠고 있습니다.",1
"본 자품은 공정라위원회 고시 소비자 분정 해결기준에 의거 교환
또는 한불 받을 수 있습니다.",0
"보관방법: 직사공선을 파해.
서울한 곳에 보관 ■부정·불량식품 신고는 국전 없이
139 번품 및 교환장소 구입처 및 수입원
유리
뚜껑-알마늄
뚜껑내면-HDPE|
총 내용량 250ml 100m당 875kcal
당류 0g 0%
포화지방 17g 113%
THE
영양정보
나트륨 Omg 0%
지방 96g 178%
|콜레스테롤 Omg 0%
|1일 영양성분 기준치에 대한 비율(%)은 2,000Kcal 기준이므로
개인의 필요 열랑에 따라 다를 수 있습니다.",0
"탄수화물 Og 0%
트랜스지방 0.1g
단백질 3g 5%
HHO",0
"제 품 명 | 가쓰오곤약우동 | 식품의유형 |즉석조리식품
유통 기한 | 별도표기일까지| 보관 방법 |실온(1~350)보관 | 반품 및교환 |고객센터 및 구입체
판 매 원 | 주)푸드나무/ 서울시 마포구 월드컵북로 396, 15층 (상암동, 누리꿈스퀘어비즈니스타워)
제 조 원 | ㈜)성보/충북진천군 덕산면 초금로 632-11
포장 재질 | 컵용기· 건더기후레이크 : 폴리에틸렌(내면) 곤약우동면 : 폴리프로필렌(내면,
내용 량 | 200g
품목보고번호 20130443168878
뚜껑 : 폴리프로필렌(PP)
*부정불량식품 신고는국번없이 1399
*본제품은공정거래위원회 고시소비자분쟁해결기준에 의거 교환또는 보상받으실 수있습니다.",0
"총 내용량 200g 40kal
당류 5g 5%
포화지방 Og 0%
영양 정보
탄수화물 7g 2%
트랜스지방 Og
단백질 2g 49%
1일 영양성분 기준치에 대한 비율%)은 2000kcal 기준 이므로
에 따라 다를 수 있습니다.",0
"나트륨 1200mg 60%
지방 Og 0%
콜레스테롤
개인의 필요 열량
원재료명 및 함량
가쓰오곤약우동면 199g(즉석조리식품/레토르트제
품) 우동모양곤약65%[곤약분 998%(중국산)수산
화칼슘]정제수,진간장[탈지대두(인도산)천일염(호
주산)양조간장기타과당효소처리스테비아파라옥
시안식향산에틸(보존료)]기타과당정제소금(국산),
다랑어엑기스08%가쓰오추출물615%(훈연맛다랑어분말12%(인도네시아산),다랑어엑기스S3.5%
{다랑어추출베이스65%<훈연맛다랑어분말129%인도네시아산)>}]핀크스우동쓰유-W06%다랑어
엑기스79%가쓰오추출물615%<훈연맛다랑어분말129%(인도네시아산)>>다랑어엑기스S3.5%<대랑
어추출베이스65%(훈연맛다랑어분말12 인도네시아산)>},우동분말5%우동분말베이스38.049%6<
다랑어추출베이스52%훈연맛다랑어분말20%)>다랑어엑기스S<다랑어추출베이스65%(훈연맛다
랑어분말129%)>}참치액35%가다랑어추출액508%고형분119%)M설탕미림L-글루탐산나트륨[향미
증진제1참치액05%가다랑어추출액50.8%고형분11%)]포도당,양조간장조미페이스트#SW-07합
성향료[가쯔오부시향] 건더기후레이크1g(기타가공품) 건파파100%(중국산)구운김후레이크[김1
00%국산)]계란지단[전란분(덴마크산),밀가루(밀미국산호주산),D-소비톨액난백분정제소금]
우유대두, 밀쇠고기난류함유
안전관리인증
HACCP
식품의약품안진처,
조리예
제 품 명 | 비빔곤약우동 | 식품의유형 |즉석조리식품
유통 기한 | 별도표기일까지| 보관 방법 |실온(1~350)보관 | 반품 및교환 |고객센터 및 구입처
판 매 원 | ㈜)푸드나무/ 서울시 마포구 월드컵북로 396, 15층 (상암동, 누리꿈스퀘어 비즈니스타워)
제 조 원 | 주)성보/충북 진천군 덕산면 초금로 632-11
포장 재질 | 컵용기 건더기후레이크 : 폴리에틸렌(내면), 곤약우동면: 폴리프로필렌(내면)
량 | 200g
내용
|품목보고번호 | 20130443168878
뚜껑 : 폴리프로필렌(P)
*부정불량식품신고는국번없이 1399
*본제품은공정거래위원회 고시 소비자분쟁해결기준에 의거 교환또는 보상받으실 수있습니다.",1
"영양 정보
총내용량 200g 165kcal
나트륨 890mg 45%
당류 21g 21%
포화지방 Og 0%
탄수화물 36g 11%
지방 12g 2%
콜레스테롤.
1일 영양성분 기준치에 대한 비율%)은 2,000kcal 기준 이므로
개인의 필요 열량에 따라다를수 있습니다.",0
"트랜스지방 Og
단백질 2g 4%
원재료명 및 함량
비빔곤약우동면 199g(즉석조리식품/레토르트제품
)우동모양곤약65%(곤약분998%(중국산), 수산화
칼슘]고추장[물엿소맥분(밀: 미국산호주산)고추양
념(중국산)고추양념분말정제소금]설탕정제수사
과식초농축사과과즙(중국산)]맥아물엿조미페이
스트M-21|1-글루탐산나트륨(향미증진제)1사과농축액 1496배과즙농축액07%고춧가루다진마늘
혼합제제[히드록시프로필인산이전분말토덱스트린참기름,양조간장파프리카추출색소 건더기후
레이크 1g기타가공품)건파파100%(중국산]구운김후레이크[김100%(국산)]계란지단[전란분(덴마
크산)밀가루(말미국산호주산)D-소비톨액난백분정제소금]
우유 대두, 밀 쇠고기,난류 함유
안전관리인증
HACCP
식품의약품안전처
,
조리예",1
"05
깐깐한 짱죽
HACCP 기준에 의해 체계적으로 관리합니다.",0
"추석회색 짱축
www.jangjuk.co.kr
HACCP 인증
HACCP이란 원료의 입고 생산, 유통에 이르기까지 모든단계에서 위해요",0
"소를 사전에 차단하는
관리 시스템으로 안전하고 믿을 수 있는 식품에만 식약처에서 마크를 부여합니다.",0
"안전관리인증
HACCP
식품의약품안전처
원료 검수
식재료 검수기록
비접촉 온도계 측정
식재료
세심한 검수를 통해 좋은 원료만을 사용하고 있습니다.",0
"짱죽에서 사용되는 식재료는 신선도, 품질, 수량, 유통기한 배송상태 및 온도를 담당 검수자의
세심한 검수를 통해 체크되며 기준에 미치지 못할 경우 즉시 반품 처리됩니다.",0
"품질 관리
연구원 기록
분석 및 연구
카운트
배양
짱죽은 자체적인 품질관리와 더불어 공인인증기관과 함께 자가 품질검사를 시행하고 있습니다.",0
"주요 공정, 완제품 및 원료는 미생물 검사를 실시하고 있으며 제품에 사용되는 원재료는
성적서가 제시.부착된 것만을 사용하고 있습니다.",0
"뜨겁게 도약하는
대한민국소상공인을응원합니다.",0
"CHEER
UP.
신생공의
HUMMING
TABLE
Son Gyeonghu 사프스
허밍테이블 대표
대한 민국
소상공인을
응원합니다.",0
"CHEER UP!
언마의 책임감으로 만드는
믿은직한 홈페이드 푸드
허밍테이블
꿈을 담은 손경희의 허밍테이블은
엄마의 마음으로 재료 하나하나
살펴보고 위생적인 환경 하나하나
둘러보고 안전하다 싶을 때
""건강해라 건강해라"", 하며 정성을 듬뿍
담아 보내드린답니다.",0
"손경희의 수제 과일청은
손경희의 허밍테이블 그첫 번째 먹거리 입니다.",0
"손경희의
허밍테이블
Huvwing Table
손경희의
허밍테이블,
건조과일워터
Original Homemade Tea
손경희의 허밍테이블은 엄마의 마음입니다.",0
"AA
건조오렌지
건조레온
Sunny
botti
건조레몬40g + 건조오렌지40g + 건조자몽40g + 전용보틀
손경희의
허밍테이블
상품구성
첫번째 과일
제품명 : 손경희의건조레몬
식품의 유형 : 침출차
원재료명 및 함량 : 레몬(미국) 100%
내용량 : 40g
제조원 : 손경희의 허밍테이블/ 대구시 중구 명륜로 154
보관상중의사항 : 서늘하고 건조한 곳에 보관 하시고
건조레온
Original Homemade Tea
개봉후 반드시 냉장보관하고 가급적
빨리 드시기 바랍니다.",1
"쉬밍네이블
*이 제품은 토마토를 사용한 제품과 같은 제조시설에서 제조하고 있습니다.",0
"두번째 과일
제품명 : 손경희의건조자몽
식품의 유형 : 침출차
원재료명 및 함량 : 자몽(미국) 100%
내용량 : 40g
제조원 : 손경희의 허밍테이블/ 대구시 중구 명륜로 154
보관상중의사항 : 서늘하고 건조한 곳에 보관 하시고
개봉후 반드시 냉장보관하고 가급적
빨리 드시기 바랍니다.",1
"*이 제품은 토마토를 사용한 제품과 같은 제조시설에서 제조
하고 있습니다.",0
"세번째 과일
제품명 : 손경희의건조오렌지
식품의 유형 : 침출차
원재료명 및 함량: 오렌지 (미국) 100%
내용량 : 40g
제조원 : 손경희의 허밍테이블/ 대구시 중구 명륜로 154
보관상중의사항 : 서늘하고 건조한 곳에 보관 하시고
건조오렌지
개봉후 반드시 냉장보관하고 가급적
빨리 드시기 바랍니다.",1
"•이 제품은 토마토를 사용한 제품과 같은 제조시설에서 제조
하고 있습니다.",0
"손경희의
허밍테이블,
손경희의 건조과일워터
우리몸에늘부족한 수분을과일워터로충분히 공급해주세요.",0
"손경희의
허밍테이블
간편하게 즐기는과일차
보틀에 물과건조과일만 넣으면 끝!!!
손경희의
허밍테이블,
포장은이렇게합니다.",0
당신이 있어 오늘의 제가 있습니다,0
진심으로 감사드립니다,0
"엄마의책임감으로 만드는
믿음직한홈메이드푸드
허밍테이블의 모든 먹거리와음료들은
직접하나하나건강하게만듭니다.",0
"손경희의
허밍테이블 &
드실때는 입맛이 즐겁고 드신후에는
몸이기뻐하는착한음식들을만나보세요.",0
"Home hand made
허밍테이블
목요일엔
라입하루워터
수요일엔
하루위터.
금요일엔
손경희의
허밍테이블
수제과일정",0
"홍삼의 선물
두 장인이 만나
고마운 마음을
더욱 깊이 담았습니다.",0
"소중한 사람을 위한
특별한 선물
소중한 사람을 위한 선물.
온 정성을 다해 신중하게 고르는
당신의 고민에서 시작해,
받고 싶은 선물을 준비했어요.",0
"내 사람에게 만큼은
새로움과 특별함을 가득 선물해보세요!",0
"홍삼의 선물 활력진액
활력의 기준을
바꾸다
홍삼의 선물 활력진액으로
면역력과 피로 개선을 더욱 진하게 선물하세요!",0
"홍삼의
선물
팔력진역
20ml
매일 하루 1병으로 채우는 진한 활력
홍삼의 선물 활력진액
100% 국내산 6년근 홍삼농축액을 그대로 담은
앰플형 홍삼 제품, 홍삼의 선물 활력진액으로
더욱 깊이 있고진한활력을 느끼실 수 있습니다.",0
"아주 특별한 활력
콜라보레이션!
홍삼의 선물
GC 녹십자웰빙
X
GC 녹십자웰빙은?
건강산업의 글로벌 리더인 녹십자의 자회사로서,
자연에서 얻어지는 천연 원료를 이용하여
건강기능식품을 연구·개발하고 있습니다.",0
"홍삼의 선물은 헬스케어 대표기업 녹십자웰빙과 공동 개발하여
건강에대한 깊은 철학과 연구 노하우를 바탕으로 탄생했습니다.",0
"오리지널로 채우는 활력
홍삼의 선물 활력진액
무료
증정
+
정성이담긴 선물 준비에
쇼핑백은 필수|
홍삼의 선물활력진액 1세트(20mLx 28병)
홍삼의 선물활력진액 쇼핑백(증정)
마르지 않는 활력의힘
홍삼의 선물
활력진액
[주원료]
100% 국내산
6년근홍삼농축액
[부원료]
에프발효
인삼농축액
진세노사이드 함량
15mg
프리미엄
앰플형 홍삼 제품
#더도말고덜도말고딱1일1병
풀리지 않는 피로엔
진한 활력 1병이 답!
식약처가인정한
홍삼의 선물활력진액의 5대 기능성을
사랑하는사람에게 선물하세요!",0
